CustomerId,Surname,CreditScore,Geography,Gender,Age,Balance,HasCrCard,IsActiveMember,EstimatedSalary,marital,loan,Bars_Restaurants_Expense,Transport_Car_Expense,Shopping_Expense,Food_Groceries_Expense,Travel_Holidays_Expense,Household_Utilities_Expense,Media_Electronics_Expense,Healthcare_Drug_Stores_Expense,Education_Expense,Insurances_Finances_Expense,Sports_Expense,Leisure_Entertainment_Expense
15571816,Ritchie,850,Spain,Female,70,0,1,1,705.18,married,0,21.1554,35.259,21.1554,21.1554,42.3108,35.259,14.1036,21.1554,28.2072,21.1554,7.0518,14.1036
15670080,Mackenzie,584,Germany,Female,29,105204.01,0,1,138490.03,married,0,5539.6012,5539.6012,5539.6012,8309.4018,11079.2024,9694.3021,5539.6012,5539.6012,9694.3021,6924.5015,2769.8006,6924.5015
15800440,Power,650,Spain,Male,61,152968.73,0,1,82970.69,married,0,2489.1207,4148.5345,2489.1207,2489.1207,4978.2414,4148.5345,1659.4138,2489.1207,3318.8276,2489.1207,829.7069,1659.4138
15665956,Pendergrass,509,France,Female,46,0,1,0,71244.59,married,1,3562.2295,4987.1213,3562.2295,3562.2295,5699.5672,4987.1213,2849.7836,3562.2295,4274.6754,2849.7836,2137.3377,3562.2295
15788126,Evans,689,Spain,Female,38,121021.05,1,1,12182.15,married,1,365.4645,609.1075,365.4645,365.4645,730.929,609.1075,243.643,365.4645,487.286,365.4645,121.8215,243.643
15651674,Billson,438,Spain,Female,54,0,0,0,191763.07,married,1,5752.8921,9588.1535,5752.8921,5752.8921,11505.7842,9588.1535,3835.2614,5752.8921,7670.5228,5752.8921,1917.6307,3835.2614
15728505,Ts'ao,601,France,Male,44,100486.18,1,1,62678.53,married,0,3133.9265,4387.4971,3133.9265,3133.9265,5014.2824,4387.4971,2507.1412,3133.9265,3760.7118,2507.1412,1880.3559,3133.9265
15607312,Ch'ang,648,Spain,Female,49,0,1,1,159835.78,married,0,4795.0734,7991.789,4795.0734,4795.0734,9590.1468,7991.789,3196.7156,4795.0734,6393.4312,4795.0734,1598.3578,3196.7156
15653620,Gordon,546,France,Female,27,0,1,1,14858.1,married,0,1040.067,742.905,1040.067,1040.067,1337.229,1188.648,742.905,742.905,1188.648,891.486,445.743,891.486
15658032,Hopkins,701,France,Male,39,0,1,1,82526.92,married,0,4126.346,5776.8844,4126.346,4126.346,6602.1536,5776.8844,3301.0768,4126.346,4951.6152,3301.0768,2475.8076,4126.346
15737741,McKay,607,Spain,Female,33,108431.87,0,1,109291.39,married,1,3278.7417,3278.7417,3278.7417,5464.5695,7650.3973,6557.4834,3278.7417,3278.7417,6557.4834,4371.6556,1092.9139,2185.8278
15753719,Rickards,547,Germany,Female,30,72392.41,1,0,77077.14,married,0,3083.0856,3083.0856,3083.0856,4624.6284,6166.1712,5395.3998,3083.0856,3083.0856,5395.3998,3853.857,1541.5428,3853.857
15803689,Begum,647,Germany,Female,51,119741.77,0,0,54954.51,married,0,2198.1804,3297.2706,2198.1804,2198.1804,3846.8157,3297.2706,1648.6353,2198.1804,2747.7255,2198.1804,1099.0902,2198.1804
15722010,Zuyev,621,Spain,Male,53,170491.84,1,0,35588.07,married,0,1067.6421,1779.4035,1067.6421,1067.6421,2135.2842,1779.4035,711.7614,1067.6421,1423.5228,1067.6421,355.8807,711.7614
15591047,Ma,519,Spain,Female,47,157296.02,0,0,147278.43,married,0,4418.3529,7363.9215,4418.3529,4418.3529,8836.7058,7363.9215,2945.5686,4418.3529,5891.1372,4418.3529,1472.7843,2945.5686
15788291,Okwuadigbo,713,Germany,Female,38,144606.22,1,1,56594.36,married,1,2263.7744,3395.6616,2263.7744,2263.7744,3961.6052,3395.6616,1697.8308,2263.7744,2829.718,2263.7744,1131.8872,2263.7744
15679587,Chan,666,France,Female,34,115897.12,1,1,25095.03,married,0,1756.6521,1254.7515,1756.6521,1756.6521,2258.5527,2007.6024,1254.7515,1254.7515,2007.6024,1505.7018,752.8509,1505.7018
15603925,Greco,779,Spain,Female,26,174318.13,0,1,38296.21,married,0,1148.8863,1148.8863,1148.8863,1914.8105,2680.7347,2297.7726,1148.8863,1148.8863,2297.7726,1531.8484,382.9621,765.9242
15680970,Lombardi,611,Germany,Female,41,114206.84,1,0,164061.6,married,0,6562.464,9843.696,6562.464,6562.464,11484.312,9843.696,4921.848,6562.464,8203.08,6562.464,3281.232,6562.464
15697183,Uchenna,685,Spain,Male,43,0,1,0,107811.28,married,0,3234.3384,5390.564,3234.3384,3234.3384,6468.6768,5390.564,2156.2256,3234.3384,4312.4512,3234.3384,1078.1128,2156.2256
15567446,Coffman,646,Germany,Male,39,111574.41,1,1,30838.51,married,1,1233.5404,1850.3106,1233.5404,1233.5404,2158.6957,1850.3106,925.1553,1233.5404,1541.9255,1233.5404,616.7702,1233.5404
15637476,Alexandrova,683,Germany,Female,57,162448.69,0,0,9221.78,married,0,368.8712,553.3068,368.8712,368.8712,645.5246,553.3068,276.6534,368.8712,461.089,368.8712,184.4356,368.8712
15714939,Fallaci,484,Germany,Female,34,148249.54,0,1,33738.27,married,1,1349.5308,1349.5308,1349.5308,2024.2962,2699.0616,2361.6789,1349.5308,1349.5308,2361.6789,1686.9135,674.7654,1686.9135
15683503,Hudson,601,France,Female,43,0,0,1,110916.15,married,0,5545.8075,7764.1305,5545.8075,5545.8075,8873.292,7764.1305,4436.646,5545.8075,6654.969,4436.646,3327.4845,5545.8075
15782569,Stout,687,France,Female,72,0,0,1,69829.4,married,0,3491.47,4888.058,3491.47,3491.47,5586.352,4888.058,2793.176,3491.47,4189.764,2793.176,2094.882,3491.47
15592387,Burke,566,France,Male,30,0,1,0,54926.51,married,0,3844.8557,2746.3255,3844.8557,3844.8557,4943.3859,4394.1208,2746.3255,2746.3255,4394.1208,3295.5906,1647.7953,3295.5906
15629117,Harper,584,France,Male,28,0,1,0,19834.32,married,1,1388.4024,991.716,1388.4024,1388.4024,1785.0888,1586.7456,991.716,991.716,1586.7456,1190.0592,595.0296,1190.0592
15686611,Moss,495,France,Male,30,129755.99,0,0,172749.65,married,0,12092.4755,8637.4825,12092.4755,12092.4755,15547.4685,13819.972,8637.4825,8637.4825,13819.972,10364.979,5182.4895,10364.979
15660271,Duncan,688,Germany,Male,26,146133.39,1,1,175296.76,married,0,7011.8704,7011.8704,7011.8704,10517.8056,14023.7408,12270.7732,7011.8704,7011.8704,12270.7732,8764.838,3505.9352,8764.838
15745295,Gether,727,Spain,Female,31,0,1,0,121751.04,married,0,3652.5312,3652.5312,3652.5312,6087.552,8522.5728,7305.0624,3652.5312,3652.5312,7305.0624,4870.0416,1217.5104,2435.0208
15719352,Davidson,754,Spain,Male,39,170184.99,1,0,89593.26,married,1,2687.7978,4479.663,2687.7978,2687.7978,5375.5956,4479.663,1791.8652,2687.7978,3583.7304,2687.7978,895.9326,1791.8652
15766575,Lario0va,612,Germany,Female,62,140745.33,1,0,193437.89,married,0,7737.5156,11606.2734,7737.5156,7737.5156,13540.6523,11606.2734,5803.1367,7737.5156,9671.8945,7737.5156,3868.7578,7737.5156
15594594,Loggia,546,Spain,Male,42,139070.51,1,1,86945,married,0,2608.35,4347.25,2608.35,2608.35,5216.7,4347.25,1738.9,2608.35,3477.8,2608.35,869.45,1738.9
15646161,Steinhoff,673,Spain,Female,37,0,1,1,183318.79,married,0,5499.5637,9165.9395,5499.5637,5499.5637,10999.1274,9165.9395,3666.3758,5499.5637,7332.7516,5499.5637,1833.1879,3666.3758
15682585,Guerra,593,France,Male,35,114193.24,1,0,71154.1,married,0,3557.705,4980.787,3557.705,3557.705,5692.328,4980.787,2846.164,3557.705,4269.246,2846.164,2134.623,3557.705
15745307,Ch'iu,477,Spain,Female,48,129120.64,0,1,26475.79,married,0,794.2737,1323.7895,794.2737,794.2737,1588.5474,1323.7895,529.5158,794.2737,1059.0316,794.2737,264.7579,529.5158
15604119,Alderete,850,Spain,Male,35,110349.82,0,0,126355.8,married,0,3790.674,6317.79,3790.674,3790.674,7581.348,6317.79,2527.116,3790.674,5054.232,3790.674,1263.558,2527.116
15605447,Palermo,752,France,Male,49,78653.84,1,0,7698.6,married,1,384.93,538.902,384.93,384.93,615.888,538.902,307.944,384.93,461.916,307.944,230.958,384.93
15589030,Ts'ai,649,France,Male,47,0,1,1,145593.85,married,0,7279.6925,10191.5695,7279.6925,7279.6925,11647.508,10191.5695,5823.754,7279.6925,8735.631,5823.754,4367.8155,7279.6925
15712403,McMillan,589,France,Female,61,0,1,0,61108.56,married,0,3055.428,4277.5992,3055.428,3055.428,4888.6848,4277.5992,2444.3424,3055.428,3666.5136,2444.3424,1833.2568,3055.428
15811762,Pickering,583,Germany,Female,54,115988.86,1,0,57553.98,married,1,2302.1592,3453.2388,2302.1592,2302.1592,4028.7786,3453.2388,1726.6194,2302.1592,2877.699,2302.1592,1151.0796,2302.1592
15718673,Mirams,839,Spain,Female,33,75592.43,1,0,62674.42,married,0,1880.2326,1880.2326,1880.2326,3133.721,4387.2094,3760.4652,1880.2326,1880.2326,3760.4652,2506.9768,626.7442,1253.4884
15724282,Tsao,540,Germany,Male,44,164113.04,1,1,12120.79,married,0,484.8316,727.2474,484.8316,484.8316,848.4553,727.2474,363.6237,484.8316,606.0395,484.8316,242.4158,484.8316
15633648,Jideofor,696,Spain,Female,51,0,1,0,55022.43,married,0,1650.6729,2751.1215,1650.6729,1650.6729,3301.3458,2751.1215,1100.4486,1650.6729,2200.8972,1650.6729,550.2243,1100.4486
15588350,McIntyre,744,France,Female,43,147832.15,0,1,24234.11,married,0,1211.7055,1696.3877,1211.7055,1211.7055,1938.7288,1696.3877,969.3644,1211.7055,1454.0466,969.3644,727.0233,1211.7055
15784844,K'ung,752,Spain,Male,48,116060.08,1,0,156618.38,married,0,4698.5514,7830.919,4698.5514,4698.5514,9397.1028,7830.919,3132.3676,4698.5514,6264.7352,4698.5514,1566.1838,3132.3676
15640078,Chambers,660,Germany,Female,39,135134.99,1,0,173683,married,0,6947.32,10420.98,6947.32,6947.32,12157.81,10420.98,5210.49,6947.32,8684.15,6947.32,3473.66,6947.32
15698786,Marcelo,819,France,Female,39,133102.92,1,0,27046.46,married,1,1352.323,1893.2522,1352.323,1352.323,2163.7168,1893.2522,1081.8584,1352.323,1622.7876,1081.8584,811.3938,1352.323
15730830,Dale,752,France,Female,30,0,1,1,104991.28,married,0,7349.3896,5249.564,7349.3896,7349.3896,9449.2152,8399.3024,5249.564,5249.564,8399.3024,6299.4768,3149.7384,6299.4768
15633064,Stonebraker,438,France,Female,36,0,1,0,64420.5,married,0,3221.025,4509.435,3221.025,3221.025,5153.64,4509.435,2576.82,3221.025,3865.23,2576.82,1932.615,3221.025
15703119,Liang,652,France,Male,38,0,1,1,145700.22,married,0,7285.011,10199.0154,7285.011,7285.011,11656.0176,10199.0154,5828.0088,7285.011,8742.0132,5828.0088,4371.0066,7285.011
15730447,Anderson,629,France,Female,49,0,1,1,196335.48,married,0,9816.774,13743.4836,9816.774,9816.774,15706.8384,13743.4836,7853.4192,9816.774,11780.1288,7853.4192,5890.0644,9816.774
15813850,Christian,720,France,Male,52,0,1,1,14781.12,married,1,739.056,1034.6784,739.056,739.056,1182.4896,1034.6784,591.2448,739.056,886.8672,591.2448,443.4336,739.056
15664610,Campbell,459,Germany,Male,48,133994.52,1,1,19287.06,married,0,771.4824,1157.2236,771.4824,771.4824,1350.0942,1157.2236,578.6118,771.4824,964.353,771.4824,385.7412,771.4824
15751710,Ginikanwa,729,Spain,Male,31,164870.81,1,1,9567.39,married,0,287.0217,287.0217,287.0217,478.3695,669.7173,574.0434,287.0217,287.0217,574.0434,382.6956,95.6739,191.3478
15692926,Toscani,498,Germany,Male,25,121702.73,1,1,132210.49,married,0,5288.4196,5288.4196,5288.4196,7932.6294,10576.8392,9254.7343,5288.4196,5288.4196,9254.7343,6610.5245,2644.2098,6610.5245
15813741,Nnachetam,549,Spain,Male,25,193858.2,0,1,21600.11,married,0,648.0033,648.0033,648.0033,1080.0055,1512.0077,1296.0066,648.0033,648.0033,1296.0066,864.0044,216.0011,432.0022
15603065,Grubb,751,France,Female,30,0,1,0,15766.1,married,0,1103.627,788.305,1103.627,1103.627,1418.949,1261.288,788.305,788.305,1261.288,945.966,472.983,945.966
15592937,Napolitani,632,Germany,Female,41,81877.38,1,1,33642.21,married,0,1345.6884,2018.5326,1345.6884,1345.6884,2354.9547,2018.5326,1009.2663,1345.6884,1682.1105,1345.6884,672.8442,1345.6884
15667215,Chandler,678,France,Male,31,0,1,1,58803.28,married,0,4116.2296,2940.164,4116.2296,4116.2296,5292.2952,4704.2624,2940.164,2940.164,4704.2624,3528.1968,1764.0984,3528.1968
15788659,Howells,695,France,Male,46,0,1,1,137537.22,married,0,6876.861,9627.6054,6876.861,6876.861,11002.9776,9627.6054,5501.4888,6876.861,8252.2332,5501.4888,4126.1166,6876.861
15763218,Akeroyd,661,France,Female,41,0,0,1,131300.68,married,0,6565.034,9191.0476,6565.034,6565.034,10504.0544,9191.0476,5252.0272,6565.034,7878.0408,5252.0272,3939.0204,6565.034
15645772,Onwumelu,661,France,Male,33,0,1,1,84174.81,married,0,5892.2367,4208.7405,5892.2367,5892.2367,7575.7329,6733.9848,4208.7405,4208.7405,6733.9848,5050.4886,2525.2443,5050.4886
15725511,Wallace,559,France,Female,31,127070.73,0,1,160941.78,married,1,11265.9246,8047.089,11265.9246,11265.9246,14484.7602,12875.3424,8047.089,8047.089,12875.3424,9656.5068,4828.2534,9656.5068
15575024,Uwaezuoke,503,France,Male,29,0,1,1,143954.99,married,0,10076.8493,7197.7495,10076.8493,10076.8493,12955.9491,11516.3992,7197.7495,7197.7495,11516.3992,8637.2994,4318.6497,8637.2994
15640825,Loyau,695,Spain,Male,46,122549.64,1,1,56297.85,married,0,1688.9355,2814.8925,1688.9355,1688.9355,3377.871,2814.8925,1125.957,1688.9355,2251.914,1688.9355,562.9785,1125.957
15576368,Bledsoe,624,Germany,Female,48,122388.38,0,0,30020.09,married,0,1200.8036,1801.2054,1200.8036,1200.8036,2101.4063,1801.2054,900.6027,1200.8036,1501.0045,1200.8036,600.4018,1200.8036
15745621,Wertheim,640,Spain,Female,32,118879.35,1,1,19131.71,married,0,573.9513,573.9513,573.9513,956.5855,1339.2197,1147.9026,573.9513,573.9513,1147.9026,765.2684,191.3171,382.6342
15642394,He,529,Spain,Male,35,0,1,1,187288.5,married,0,5618.655,9364.425,5618.655,5618.655,11237.31,9364.425,3745.77,5618.655,7491.54,5618.655,1872.885,3745.77
15754605,Jarvis,563,France,Female,39,0,1,1,17603.81,married,0,880.1905,1232.2667,880.1905,880.1905,1408.3048,1232.2667,704.1524,880.1905,1056.2286,704.1524,528.1143,880.1905
15607040,P'an,593,Spain,Female,38,88736.44,1,0,67020.03,married,0,2010.6009,3351.0015,2010.6009,2010.6009,4021.2018,3351.0015,1340.4006,2010.6009,2680.8012,2010.6009,670.2003,1340.4006
15715142,Repina,739,Germany,Male,45,102703.62,0,1,147802.94,married,1,5912.1176,8868.1764,5912.1176,5912.1176,10346.2058,8868.1764,4434.0882,5912.1176,7390.147,5912.1176,2956.0588,5912.1176
15810978,Pugliesi,788,Spain,Female,70,0,1,1,41610.62,married,0,1248.3186,2080.531,1248.3186,1248.3186,2496.6372,2080.531,832.2124,1248.3186,1664.4248,1248.3186,416.1062,832.2124
15780804,Nucci,482,France,Male,55,97318.25,0,1,78416.14,married,0,3920.807,5489.1298,3920.807,3920.807,6273.2912,5489.1298,3136.6456,3920.807,4704.9684,3136.6456,2352.4842,3920.807
15775238,Achebe,651,Germany,Female,41,133432.59,0,1,151303.48,married,0,6052.1392,9078.2088,6052.1392,6052.1392,10591.2436,9078.2088,4539.1044,6052.1392,7565.174,6052.1392,3026.0696,6052.1392
15786905,Russo,749,Germany,Female,40,141782.57,0,0,86333.63,married,0,3453.3452,5180.0178,3453.3452,3453.3452,6043.3541,5180.0178,2590.0089,3453.3452,4316.6815,3453.3452,1726.6726,3453.3452
15747867,Trevisani,583,France,Male,24,135125.28,0,0,89801.9,married,0,6286.133,4490.095,6286.133,6286.133,8082.171,7184.152,4490.095,4490.095,7184.152,5388.114,2694.057,5388.114
15600337,Dobie,661,Spain,Male,42,178820.91,0,0,29358.57,married,0,880.7571,1467.9285,880.7571,880.7571,1761.5142,1467.9285,587.1714,880.7571,1174.3428,880.7571,293.5857,587.1714
15579334,Watkins,769,Germany,Female,45,126674.81,1,0,124118.71,married,0,4964.7484,7447.1226,4964.7484,4964.7484,8688.3097,7447.1226,3723.5613,4964.7484,6205.9355,4964.7484,2482.3742,4964.7484
15688251,Mamelu,767,France,Male,43,76408.85,1,0,77837.63,married,0,3891.8815,5448.6341,3891.8815,3891.8815,6227.0104,5448.6341,3113.5052,3891.8815,4670.2578,3113.5052,2335.1289,3891.8815
15665238,Beneventi,745,Germany,Male,36,145071.24,0,0,6078.46,married,0,243.1384,364.7076,243.1384,243.1384,425.4922,364.7076,182.3538,243.1384,303.923,243.1384,121.5692,243.1384
15748625,Napolita0,664,France,Male,57,0,1,1,15304.08,married,0,765.204,1071.2856,765.204,765.204,1224.3264,1071.2856,612.1632,765.204,918.2448,612.1632,459.1224,765.204
15620204,Walker,543,Germany,Female,57,106138.33,1,1,120657.32,married,0,4826.2928,7239.4392,4826.2928,4826.2928,8446.0124,7239.4392,3619.7196,4826.2928,6032.866,4826.2928,2413.1464,4826.2928
15669516,Steele,746,Spain,Male,36,0,1,1,16436.56,married,0,493.0968,821.828,493.0968,493.0968,986.1936,821.828,328.7312,493.0968,657.4624,493.0968,164.3656,328.7312
15736534,Elkins,742,Germany,Male,33,181656.51,1,1,107667.91,married,0,4306.7164,4306.7164,4306.7164,6460.0746,8613.4328,7536.7537,4306.7164,4306.7164,7536.7537,5383.3955,2153.3582,5383.3955
15803457,Hao,750,France,Female,32,0,1,0,95611.47,married,0,6692.8029,4780.5735,6692.8029,6692.8029,8605.0323,7648.9176,4780.5735,4780.5735,7648.9176,5736.6882,2868.3441,5736.6882
15566292,Okwuadigbo,574,Spain,Male,36,0,0,1,71709.12,married,0,2151.2736,3585.456,2151.2736,2151.2736,4302.5472,3585.456,1434.1824,2151.2736,2868.3648,2151.2736,717.0912,1434.1824
15580148,Welch,750,Germany,Male,40,168286.81,1,0,20451.99,married,0,818.0796,1227.1194,818.0796,818.0796,1431.6393,1227.1194,613.5597,818.0796,1022.5995,818.0796,409.0398,818.0796
15776231,Kent,626,Germany,Male,35,88109.81,1,1,32825.5,married,0,1313.02,1969.53,1313.02,1313.02,2297.785,1969.53,984.765,1313.02,1641.275,1313.02,656.51,1313.02
15649423,Cooper,580,France,Female,35,0,0,1,10357.03,married,0,517.8515,724.9921,517.8515,517.8515,828.5624,724.9921,414.2812,517.8515,621.4218,414.2812,310.7109,517.8515
15734886,Mazzi,686,France,Female,34,123971.51,1,0,147794.63,married,0,10345.6241,7389.7315,10345.6241,10345.6241,13301.5167,11823.5704,7389.7315,7389.7315,11823.5704,8867.6778,4433.8389,8867.6778
15722548,Fisher,540,France,Male,48,148116.48,0,0,116973.48,married,0,5848.674,8188.1436,5848.674,5848.674,9357.8784,8188.1436,4678.9392,5848.674,7018.4088,4678.9392,3509.2044,5848.674
15629448,Brady,632,Spain,Male,38,120599.21,1,0,92816.86,married,0,2784.5058,4640.843,2784.5058,2784.5058,5569.0116,4640.843,1856.3372,2784.5058,3712.6744,2784.5058,928.1686,1856.3372
15677369,Golubov,554,Germany,Female,37,58629.97,0,0,182038.6,married,1,7281.544,10922.316,7281.544,7281.544,12742.702,10922.316,5461.158,7281.544,9101.93,7281.544,3640.772,7281.544
15804072,Chen,701,Spain,Female,42,0,0,0,24210.56,married,0,726.3168,1210.528,726.3168,726.3168,1452.6336,1210.528,484.2112,726.3168,968.4224,726.3168,242.1056,484.2112
15696859,Oldham,474,France,Male,45,0,0,0,172175.9,married,0,8608.795,12052.313,8608.795,8608.795,13774.072,12052.313,6887.036,8608.795,10330.554,6887.036,5165.277,8608.795
15653780,Kambinachi,621,France,Female,43,0,1,1,47578.45,married,0,2378.9225,3330.4915,2378.9225,2378.9225,3806.276,3330.4915,1903.138,2378.9225,2854.707,1903.138,1427.3535,2378.9225
15571973,Chinwemma,776,France,Female,38,169824.46,1,0,169291.7,married,0,8464.585,11850.419,8464.585,8464.585,13543.336,11850.419,6771.668,8464.585,10157.502,6771.668,5078.751,8464.585
15626742,Carpenter,694,France,Male,36,97530.25,1,1,117140.41,married,0,5857.0205,8199.8287,5857.0205,5857.0205,9371.2328,8199.8287,4685.6164,5857.0205,7028.4246,4685.6164,3514.2123,5857.0205
15672692,Yin,787,France,Female,42,145988.65,1,1,79510.37,married,0,3975.5185,5565.7259,3975.5185,3975.5185,6360.8296,5565.7259,3180.4148,3975.5185,4770.6222,3180.4148,2385.3111,3975.5185
15673570,Olsen,580,France,Male,37,0,0,1,77108.66,married,1,3855.433,5397.6062,3855.433,3855.433,6168.6928,5397.6062,3084.3464,3855.433,4626.5196,3084.3464,2313.2598,3855.433
15612525,Preston,499,France,Female,57,0,0,0,131372.38,married,0,6568.619,9196.0666,6568.619,6568.619,10509.7904,9196.0666,5254.8952,6568.619,7882.3428,5254.8952,3941.1714,6568.619
15812750,Ozioma,591,France,Male,24,147360,1,1,25310.82,married,0,1771.7574,1265.541,1771.7574,1771.7574,2277.9738,2024.8656,1265.541,1265.541,2024.8656,1518.6492,759.3246,1518.6492
15790757,Cody,769,France,Female,25,0,0,0,187925.75,married,0,13154.8025,9396.2875,13154.8025,13154.8025,16913.3175,15034.06,9396.2875,9396.2875,15034.06,11275.545,5637.7725,11275.545
15723873,Po0marev,657,Spain,Male,31,125167.02,0,0,98820.39,married,0,2964.6117,2964.6117,2964.6117,4941.0195,6917.4273,5929.2234,2964.6117,2964.6117,5929.2234,3952.8156,988.2039,1976.4078
15744607,Martin,738,Germany,Male,43,121152.05,1,0,64166.7,married,0,2566.668,3850.002,2566.668,2566.668,4491.669,3850.002,1925.001,2566.668,3208.335,2566.668,1283.334,2566.668
15784209,Tang,497,France,Male,47,0,1,1,90055.08,married,0,4502.754,6303.8556,4502.754,4502.754,7204.4064,6303.8556,3602.2032,4502.754,5403.3048,3602.2032,2701.6524,4502.754
15766741,McIntyre,525,France,Male,36,114628.4,0,1,168290.06,married,0,8414.503,11780.3042,8414.503,8414.503,13463.2048,11780.3042,6731.6024,8414.503,10097.4036,6731.6024,5048.7018,8414.503
15661036,Davis,725,France,Male,46,0,1,0,161767.38,married,0,8088.369,11323.7166,8088.369,8088.369,12941.3904,11323.7166,6470.6952,8088.369,9706.0428,6470.6952,4853.0214,8088.369
15705639,Onyemauchechukwu,692,France,Female,28,95059.02,1,0,44420.18,married,0,3109.4126,2221.009,3109.4126,3109.4126,3997.8162,3553.6144,2221.009,2221.009,3553.6144,2665.2108,1332.6054,2665.2108
15716835,Rossi,546,France,Male,24,156325.38,1,1,125381.02,married,0,8776.6714,6269.051,8776.6714,8776.6714,11284.2918,10030.4816,6269.051,6269.051,10030.4816,7522.8612,3761.4306,7522.8612
15641675,Kirillova,611,France,Female,49,88915.37,0,0,161435.02,married,1,8071.751,11300.4514,8071.751,8071.751,12914.8016,11300.4514,6457.4008,8071.751,9686.1012,6457.4008,4843.0506,8071.751
15670755,Shaw,650,France,Male,60,0,1,1,102925.76,married,1,5146.288,7204.8032,5146.288,5146.288,8234.0608,7204.8032,4117.0304,5146.288,6175.5456,4117.0304,3087.7728,5146.288
15640059,Smith,606,France,Male,40,0,1,1,70899.27,married,0,3544.9635,4962.9489,3544.9635,3544.9635,5671.9416,4962.9489,2835.9708,3544.9635,4253.9562,2835.9708,2126.9781,3544.9635
15787619,Hsieh,844,France,Male,18,160980.03,0,0,145936.28,married,0,10215.5396,7296.814,10215.5396,10215.5396,13134.2652,11674.9024,7296.814,7296.814,11674.9024,8756.1768,4378.0884,8756.1768
15587535,Onyemauchechukwu,450,Spain,Female,46,177619.71,1,0,54227.06,married,0,1626.8118,2711.353,1626.8118,1626.8118,3253.6236,2711.353,1084.5412,1626.8118,2169.0824,1626.8118,542.2706,1084.5412
15813034,Martin,727,Spain,Male,38,62276.99,1,1,59280.79,married,0,1778.4237,2964.0395,1778.4237,1778.4237,3556.8474,2964.0395,1185.6158,1778.4237,2371.2316,1778.4237,592.8079,1185.6158
15698839,Okwudilichukwu,460,Germany,Male,46,127559.97,1,1,126952.5,married,0,5078.1,7617.15,5078.1,5078.1,8886.675,7617.15,3808.575,5078.1,6347.625,5078.1,2539.05,5078.1
15634245,Muecke,758,Germany,Female,47,95523.16,1,0,73294.48,married,0,2931.7792,4397.6688,2931.7792,2931.7792,5130.6136,4397.6688,2198.8344,2931.7792,3664.724,2931.7792,1465.8896,2931.7792
15677305,Hsieh,490,France,Female,35,107749.03,1,1,3937.37,married,0,196.8685,275.6159,196.8685,196.8685,314.9896,275.6159,157.4948,196.8685,236.2422,157.4948,118.1211,196.8685
15661526,Anderson,815,Germany,Male,37,110777.26,1,0,2383.59,married,0,95.3436,143.0154,95.3436,95.3436,166.8513,143.0154,71.5077,95.3436,119.1795,95.3436,47.6718,95.3436
15660101,N0nso,803,France,Male,31,157120.86,1,0,141300.53,married,0,9891.0371,7065.0265,9891.0371,9891.0371,12717.0477,11304.0424,7065.0265,7065.0265,11304.0424,8478.0318,4239.0159,8478.0318
15637979,Fuller,664,Germany,Female,36,127160.78,1,0,78140.75,married,0,3125.63,4688.445,3125.63,3125.63,5469.8525,4688.445,2344.2225,3125.63,3907.0375,3125.63,1562.815,3125.63
15647099,Ts'ui,633,France,Female,37,156091.97,1,0,72008.61,married,0,3600.4305,5040.6027,3600.4305,3600.4305,5760.6888,5040.6027,2880.3444,3600.4305,4320.5166,2880.3444,2160.2583,3600.4305
15625944,Buccho,664,France,Male,58,98668.18,1,1,60887.58,married,0,3044.379,4262.1306,3044.379,3044.379,4871.0064,4262.1306,2435.5032,3044.379,3653.2548,2435.5032,1826.6274,3044.379
15582741,Maclean,693,France,Female,35,124151.09,1,0,88705.14,married,0,4435.257,6209.3598,4435.257,4435.257,7096.4112,6209.3598,3548.2056,4435.257,5322.3084,3548.2056,2661.1542,4435.257
15637876,Burns,663,Germany,Female,36,77253.5,0,0,35817.97,married,0,1432.7188,2149.0782,1432.7188,1432.7188,2507.2579,2149.0782,1074.5391,1432.7188,1790.8985,1432.7188,716.3594,1432.7188
15622750,Chu,742,Germany,Female,21,114292.48,1,0,31520.4,married,0,1260.816,1260.816,1260.816,1891.224,2521.632,2206.428,1260.816,1260.816,2206.428,1576.02,630.408,1576.02
15672056,Kenenna,710,Germany,Male,43,140080.32,1,1,157908.19,married,0,6316.3276,9474.4914,6316.3276,6316.3276,11053.5733,9474.4914,4737.2457,6316.3276,7895.4095,6316.3276,3158.1638,6316.3276
15677921,Bobrov,720,Germany,Male,60,115920.62,0,0,157552.08,married,0,6302.0832,9453.1248,6302.0832,6302.0832,11028.6456,9453.1248,4726.5624,6302.0832,7877.604,6302.0832,3151.0416,6302.0832
15724296,Kerr,684,Spain,Male,41,119782.72,0,0,120284.67,married,0,3608.5401,6014.2335,3608.5401,3608.5401,7217.0802,6014.2335,2405.6934,3608.5401,4811.3868,3608.5401,1202.8467,2405.6934
15685329,McKenzie,531,France,Female,63,114715.71,0,1,24506.95,married,0,1225.3475,1715.4865,1225.3475,1225.3475,1960.556,1715.4865,980.278,1225.3475,1470.417,980.278,735.2085,1225.3475
15584091,Pitts,742,Germany,Female,36,129748.54,0,0,47271.61,married,1,1890.8644,2836.2966,1890.8644,1890.8644,3309.0127,2836.2966,1418.1483,1890.8644,2363.5805,1890.8644,945.4322,1890.8644
